category ,sub cat ,prod code,name ,desc ,key features ,package content,size ,area ,height ,material ,weight ,color ,vase included ,customer price ,discount price ,wholeseller price ,wholeseller discount price ,availability ,featured ,promotional page ,promotional date ,productId ,offer valid
Artificial Flowers,Sticks,AF BIG M ORCD/1105/ppl/wht/S2,"Gorgeous Artificial Big Mokara Orchid (Set Of 2 purple,white)"," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Polyethylene, Color: purple,white**Total height:-95 cm",2 Artificial Flower Sticks,0,0,95,"Polyethylene,",0,Purple,Yes,1600,399,210,0,5,No,No,1/1/1970,1100,LAUNCH15
Artificial Flowers,Sticks,AF BIG M ORCD/1105/wht/S2,Gorgeous Artificial Big Mokara Orchid (Set Of 2 white))," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Polyethylene, Color: white)**Total height:-95 cm",2 Artificial Flower Sticks,0,0,95,Polyethylene),0,White,Yes,1600,399,210,0,5,No,No,1/1/1970,1101,LAUNCH15
Artificial Flowers,Sticks,AF BIG M ORCD/1105/ylw/S2,Gorgeous Artificial Big Mokara Orchid (Set Of 2 Yellow)," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Polyethylene, Color: Yellow**Total height:-95 cm",2 Artificial Flower Sticks,0,0,95,Polyethylene,0,Yellow,Yes,1600,399,210,0,5,No,No,1/1/1970,1102,LAUNCH15
Artificial Flowers,Sticks,AF BIG TULIP/125/MAROON/SETOF5,"Synthetic Big Tulip Flower (Set of 5, MAROON)"," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Synthetic, Color: White, Finish: MAROON**Total height:-65 cm",5 Artificial Flower Sticks,0,0,65,Synthetic,0,Other,Yes,1250,375,50,0,5,No,No,1/1/1970,1103,LAUNCH15
Artificial Flowers,Sticks,AF BIG TULIP/125/ORANGE/SETOF5,"Synthetic Big Tulip Flower (Set of 5, Orange)"," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Synthetic, Color: White, Finish: **Total height:-65 cm",5 Artificial Flower Sticks,0,0,65,Synthetic,0,Orange,Yes,1250,375,50,0,5,No,No,1/1/1970,1104,LAUNCH15
Artificial Flowers,Sticks,AF BIG TULIP/125/PINK/SETOF5,"Synthetic Big Tulip Flower (Set of 5, PINK)"," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Synthetic, Color: White, Finish: PINK**Total height:-65 cm",5 Artificial Flower Sticks,0,0,65,Synthetic,0,Other,Yes,1250,375,50,0,5,No,No,1/1/1970,1105,LAUNCH15
Artificial Flowers,Sticks,AF BIG TULIP/125/PURPLE/SETOF5,"Synthetic Big Tulip Flower (Set of 5, PURPLE)"," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Synthetic, Color: White, Finish: PURPLE**Total height:-65 cm",5 Artificial Flower Sticks,0,0,65,Synthetic,0,Purple,Yes,1250,375,50,0,5,No,No,1/1/1970,1106,LAUNCH15
Artificial Flowers,Sticks,AF BIG TULIP/125/WHITE/SETOF5,"Synthetic Big Tulip Flower (S2 5, WHITE)"," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Synthetic, Color: White, Finish: WHITE**Total height:-65 cm",5 Artificial Flower Sticks,0,0,65,Synthetic,0,White,Yes,1250,375,50,0,5,No,No,1/1/1970,1107,LAUNCH15
Artificial Flowers,Sticks,AF BIG TULIP/125/YELLOW/SETOF5,"Synthetic Big Tulip Flower (Set of 5, YELLOW)"," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Synthetic, Color: White, Finish: YELLOW**Total height:-65 cm",5 Artificial Flower Sticks,0,0,65,Synthetic,0,Yellow,Yes,1250,375,50,0,5,No,No,1/1/1970,1108,LAUNCH15
Artificial Flowers,Sticks,AF CHAMPA R006/1115/DKPK/S2,Classy Artificial Champa Flower Stick (Set of 2 dark pink)," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Polyethylene, Color: dark pink**Total height:-80 cm",2 Artificial Flower Sticks,0,0,80,Polyethylene,0,Other,Yes,1500,449,230,0,5,No,No,1/1/1970,1110,LAUNCH15
Artificial Flowers,Sticks,AF CHAMPA R006/1115/peach/S2,Classy Artificial Champa Flower Stick (Set of 2 Peach)," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Polyethylene, Color: Peach**Total height:-80 cm",2 Artificial Flower Sticks,0,0,80,Polyethylene,0,Other,Yes,1500,449,230,0,5,No,No,1/1/1970,1111,LAUNCH15
